Ticker,Name,Sector,Country
LIVN,LivaNova PLC,Healthcare,United Kingdom
LIXT,"Lixte Biotechnology Holdings, Inc.",Healthcare,United States
LIZI,Lizhi Inc.,Communication Services,China
LJAQ,LightJump Acquisition Corporation,Financial Services,United States
LJPC,La Jolla Pharmaceutical Company,Healthcare,United States
LKCO,Luokung Technology Corp.,Communication Services,China
LKFN,Lakeland Financial Corporation,Financial Services,United States
LKQ,LKQ Corporation,Consumer Cyclical,United States
LL,"LL Flooring Holdings, Inc.",Consumer Cyclical,United States
LLAP,Terran Orbital Corporation,Industrials,United States
LLL,JX Luxventure Limited,Consumer Cyclical,China
LLNW,"Limelight Networks, Inc.",Technology,United States
LLY,Eli Lilly and Company,Healthcare,United States
LMACA,Liberty Media Acquisition Corporation,Financial Services,United States
LMAO,"LMF Acquisition Opportunities, Inc.",Financial Services,United States
LMAT,"LeMaitre Vascular, Inc.",Healthcare,United States
LMB,"Limbach Holdings, Inc.",Industrials,United States
LMDX,LumiraDx Limited,Healthcare,United Kingdom
LMFA,"LM Funding America, Inc.",Financial Services,United States
LMND,"Lemonade, Inc.",Financial Services,United States
LMNL,Liminal BioSciences Inc.,Healthcare,Canada
LMNR,Limoneira Company,Consumer Defensive,United States
LMPX,"LMP Automotive Holdings, Inc.",Consumer Cyclical,United States
LMST,"Limestone Bancorp, Inc.",Financial Services,United States
LMT,Lockheed Martin Corporation,Industrials,United States
LNC,Lincoln National Corporation,Financial Services,United States
LND,BrasilAgro - Companhia Brasileira de Propriedades Agrícolas,Consumer Defensive,Brazil
LNDC,Landec Corporation,Consumer Defensive,United States
LNFA,L&F Acquisition Corp.,Financial Services,United States
LNG,"Cheniere Energy, Inc.",Energy,United States
LNN,Lindsay Corporation,Industrials,United States
LNSR,"LENSAR, Inc.",Healthcare,United States
LNT,Alliant Energy Corporation,Utilities,United States
LNTH,"Lantheus Holdings, Inc.",Healthcare,United States
LNW,"Light & Wonder, Inc.",Consumer Cyclical,United States
LOAN,"Manhattan Bridge Capital, Inc.",Real Estate,United States
LOB,"Live Oak Bancshares, Inc.",Financial Services,United States
LOCC,Live Oak Crestview Climate Acquisition Corp.,Financial Services,United States
LOCL,Local Bounti Corporation,Consumer Defensive,United States
LOCO,"El Pollo Loco Holdings, Inc.",Consumer Cyclical,United States
LODE,Comstock Mining Inc.,Real Estate,United States
LOGC,"LogicBio Therapeutics, Inc.",Healthcare,United States
LOGI,Logitech International S.A.,Technology,Switzerland
LOKM,Live Oak Mobility Acquisition Corp.,Financial Services,United States
LOMA,Loma Negra Compañía Industrial Argentina Sociedad Anónima,Basic Materials,Argentina
LOOP,"Loop Industries, Inc.",Basic Materials,Canada
LOPE,"Grand Canyon Education, Inc.",Consumer Defensive,United States
LOTZ,"CarLotz, Inc.",Consumer Cyclical,United States
LOV,Spark Networks SE,Communication Services,Germany
LOVE,The Lovesac Company,Consumer Cyclical,United States
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,United States
LPCN,Lipocine Inc.,Healthcare,United States
LPG,Dorian LPG Ltd.,Energy,United States
LPI,"Laredo Petroleum, Inc.",Energy,United States
LPL,"LG Display Co., Ltd.",Technology,South Korea
LPLA,LPL Financial Holdings Inc.,Financial Services,United States
LPRO,Open Lending Corporation,Financial Services,United States
LPSN,"LivePerson, Inc.",Technology,United States
LPTH,"LightPath Technologies, Inc.",Technology,United States
LPTX,"Leap Therapeutics, Inc.",Healthcare,United States
LPX,Louisiana-Pacific Corporation,Industrials,United States
LQDA,Liquidia Corporation,Healthcare,United States
LQDT,"Liquidity Services, Inc.",Consumer Cyclical,United States
LRCX,Lam Research Corporation,Technology,United States
LRFC,Logan Ridge Finance Corporation,Financial Services,United States
LRMR,"Larimar Therapeutics, Inc.",Healthcare,United States
LRN,"Stride, Inc.",Consumer Defensive,United States
LSAK,"Lesaka Technologies, Inc.",Technology,South Africa
LSBK,"Lake Shore Bancorp, Inc.",Financial Services,United States
LSCC,Lattice Semiconductor Corporation,Technology,United States
LSEA,Landsea Homes Corporation,Real Estate,United States
LSF,"Laird Superfood, Inc.",Consumer Defensive,United States
LSI,"Life Storage, Inc.",Real Estate,United States
LSPD,Lightspeed Commerce Inc.,Technology,Canada
LSPR,Larkspur Health Acquisition Corp.,Financial Services,United States
LSTR,"Landstar System, Inc.",Industrials,United States
LTBR,Lightbridge Corporation,Industrials,United States
LTC,"LTC Properties, Inc.",Real Estate,United States
LTCH,"Latch, Inc.",Technology,United States
LTH,"Life Time Group Holdings, Inc.",Consumer Cyclical,United States
LTHM,Livent Corporation,Basic Materials,United States
LTRN,Lantern Pharma Inc.,Healthcare,United States
LTRPA,"Liberty TripAdvisor Holdings, Inc.",Communication Services,United States
LTRPB,"Liberty TripAdvisor Holdings, Inc.",Communication Services,United States
LTRX,"Lantronix, Inc.",Technology,United States
LTRY,Lottery.com Inc.,Consumer Cyclical,United States
LU,Lufax Holding Ltd,Financial Services,China
LUB,Full company name not available,,
LUCD,Lucid Diagnostics Inc.,Healthcare,United States
LULU,Lululemon Athletica Inc.,Consumer Cyclical,Canada
LUMN,"Lumen Technologies, Inc.",Communication Services,United States
LUMO,"Lumos Pharma, Inc.",Healthcare,United States
LUNA,Luna Innovations Incorporated,Technology,United States
LUNG,Pulmonx Corporation,Healthcare,United States
LUV,Southwest Airlines Company,,
LUXA,Lux Health Tech Acquisition,,
LVAC,LAVA Medtech Acquisition,,
LVLU,Lulu's Fashion Lounge Holdings,,
LVO,LiveOne,,
LVOX,LiveVox Holding,,
LVRA,Levere Holdings,,
LVS,Las Vegas Sands,,
LVTX,LAVA Therapeutics,,
LW,Lamb Weston Holdings,,
LWAY,Lifeway Foods,,
LWLG,Lightwave Logic,,
LX,LexinFintech Holdings,,
LXEH,Lixiang Education Holding Co.,,
LXFR,Luxfer Holdings,,
LXP,Lexington Realty Trust,,
LXRX,Lexicon Pharmaceuticals,,
LXU,LSB Industries,,
LYB,LyondellBasell Industries NV,,
LYEL,Lyell Immunopharma,,
LYFT,"Lyft, Inc.",,
LYG,Lloyds Banking Group,,
LYL,Dragon Victory International,,
LYLT,Loyalty Ventures,,
LYRA,Lyra Therapeutics,,
LYTS,LSI Industries,,
LYV,Live Nation Entertainment,,
LZ,LegalZoom.com,,
LZB,La-Z-Boy,,
M,Macy's,,
MA,Mastercard,,
MAA,Mid-America Apartment Communities,,
MAAQ,Mana Capital Acquisition,,
MAC,The Macerich Company,,
MACA,Moringa Acquisition,,
MACC,Mission Advancement,,
MACK,Merrimack Pharmaceuticals,,
MAG,MAG Silver,,
MAIN,Main Street Capital,,
MAN,ManpowerGroup,,
MANH,Manhattan Associates,,
MANT,ManTech International,,
MANU,Manchester United,,
MAPS,WM Technology,,
MAQC,Maquia Capital Acquisition,,
MAR,Marriott International,,
MARA,Marathon Digital Holdings,,
MARK,Remark Holdings,,
MARPS,Marine Petroleum Trust,,
MAS,Masco Corporation,Industrials,United States
MASI,Masimo Corporation,Healthcare,United States
MASS,908 Devices Inc.,Healthcare,United States
MAT,"Mattel, Inc.",Consumer Cyclical,United States
MATW,Matthews International Corporation,Industrials,United States
MATX,"Matson, Inc.",Industrials,United States
MAX,"MediaAlpha, Inc.",Communication Services,United States
MAXN,"Maxeon Solar Technologies, Ltd.",Technology,Singapore
MAXR,Maxar Technologies Inc.,Technology,United States
MAYS,"J.W. Mays, Inc.",Real Estate,United States
MBAC,M3-Brigade Acquisition II Corp.,Financial Services,United States
MBCN,Middlefield Banc Corp.,Financial Services,United States
MBI,MBIA Inc.,Financial Services,United States
MBII,"Marrone Bio Innovations, Inc.",Basic Materials,United States
MBIN,Merchants Bancorp,Financial Services,United States
MBIO,"Mustang Bio, Inc.",Healthcare,United States
MBOT,Microbot Medical Inc.,Healthcare,United States
MBRX,"Moleculin Biotech, Inc.",Healthcare,United States
MBSC,M3-Brigade Acquisition III Corp.,Financial Services,United States
MBT,Mobile TeleSystems Public Joint Stock Company,Communication Services,Russia
MBTC,Nocturne Acquisition Corporation,Financial Services,United States
MBUU,"Malibu Boats, Inc.",Consumer Cyclical,United States
MBWM,Mercantile Bank Corporation,Financial Services,United States
MC,Moelis & Company,Financial Services,United States
MCAA,Mountain & Co. I Acquisition Corp.,Financial Services,United States
MCAC,Full company name not available,,
MCAE,Mountain Crest Acquisition Corp. III,Financial Services,United States
MCAF,Mountain Crest Acquisition Corp. IV,Financial Services,United States
MCAG,Mountain Crest Acquisition Corp. V,Financial Services,United States
MCB,Metropolitan Bank Holding Corp.,Financial Services,United States
MCBC,Macatawa Bank Corporation,Financial Services,United States
MCBS,"MetroCity Bankshares, Inc.",Financial Services,United States
MCD,McDonald's Corporation,Consumer Cyclical,United States
MCFT,"MasterCraft Boat Holdings, Inc.",Consumer Cyclical,United States
MCG,Membership Collective Group Inc.,Consumer Cyclical,United States
MCHP,Microchip Technology Incorporated,Technology,United States
MCHX,"Marchex, Inc.",Communication Services,United States
MCK,McKesson Corporation,Healthcare,United States
MCLD,mCloud Technologies Corp.,Technology,Canada
MCO,Moody's Corporation,Financial Services,United States
MCRB,"Seres Therapeutics, Inc.",Healthcare,United States
MCRI,"Monarch Casino & Resort, Inc.",Consumer Cyclical,United States
MCS,The Marcus Corporation,Communication Services,United States
MCW,"Mister Car Wash, Inc.",Consumer Cyclical,United States
MCY,Mercury General Corporation,Financial Services,United States
MD,"MEDNAX, Inc.",Healthcare,United States
MDB,"MongoDB, Inc.",Technology,United States
MDC,"M.D.C. Holdings, Inc.",Consumer Cyclical,United States
MDGL,"Madrigal Pharmaceuticals, Inc.",Healthcare,United States
MDGS,Medigus Ltd.,Healthcare,Israel
MDH,MDH Acquisition Corp.,Financial Services,United States
MDIA,MediaCo Holding Inc.,Communication Services,United States
MDJH,MDJM Ltd,Real Estate,China
MDLZ,"Mondelez International, Inc.",Consumer Defensive,United States
MDNA,Medicenna Therapeutics Corp.,Healthcare,Canada
MDRR,"Medalist Diversified REIT, Inc.",Real Estate,United States
MDRX,"Allscripts Healthcare Solutions, Inc.",Healthcare,United States
MDT,Medtronic plc,Healthcare,Ireland
MDU,"MDU Resources Group, Inc.",Industrials,United States
MDV,Modiv Inc.,Real Estate,United States
MDVL,"MedAvail Holdings, Inc.",Healthcare,Canada
MDWD,MediWound Ltd.,Healthcare,Israel
MDWT,Midwest Holding Inc.,Financial Services,United States
MDXG,"MiMedx Group, Inc.",Healthcare,United States
MDXH,MDxHealth SA,Healthcare,Belgium
ME,23andMe Holding Co.,Healthcare,United States
MEAC,Mercury Ecommerce Acquisition Corp.,Financial Services,United States
MEC,"Mayville Engineering Company, Inc.",Industrials,United States
MED,"Medifast, Inc.",Consumer Cyclical,United States
MEDP,"Medpace Holdings, Inc.",Healthcare,United States
MEDS,"TRxADE HEALTH, Inc.",Healthcare,United States
MEG,"Montrose Environmental Group, Inc.",Industrials,United States
MEI,"Methode Electronics, Inc.",Technology,United States
MEIP,"MEI Pharma, Inc.",Healthcare,United States
MEKA,MELI Kaszek Pioneer Corp,Financial Services,United States
MELI,"MercadoLibre, Inc.",Consumer Cyclical,Uruguay
MEOA,Minority Equality Opportunities Acquisition Inc.,Financial Services,United States
MEOH,Methanex Corporation,Basic Materials,Canada
MERC,Mercer International Inc.,Basic Materials,Canada
MESA,"Mesa Air Group, Inc.",Industrials,United States
MESO,Mesoblast Limited,Healthcare,Australia
MET,"MetLife, Inc.",Financial Services,United States
METC,"Ramaco Resources, Inc.",Basic Materials,United States
METX,Meten Holding Group Ltd.,Consumer Defensive,China
MF,Missfresh Limited,Consumer Defensive,China
MFA,"MFA Financial, Inc.",Real Estate,United States
MFC,Manulife Financial Corporation,Financial Services,Canada
MFG,"Mizuho Financial Group, Inc.",Financial Services,Japan
MFGP,Micro Focus International plc,Technology,United Kingdom
MFH,Mercurity Fintech Holding Inc.,Financial Services,China
MFIN,Medallion Financial Corp.,Financial Services,United States
MG,"Mistras Group, Inc.",Industrials,United States
MGA,Magna International Inc.,Consumer Cyclical,Canada
MGEE,"MGE Energy, Inc.",Utilities,United States
MGI,"MoneyGram International, Inc.",Financial Services,United States
MGIC,Magic Software Enterprises Ltd.,Technology,Israel
MGLD,"The Marygold Companies, Inc.",Financial Services,United States
MGM,MGM Resorts International,Consumer Cyclical,United States
MGNI,"Magnite, Inc.",Communication Services,United States
MGNX,"MacroGenics, Inc.",Healthcare,United States
MGPI,"MGP Ingredients, Inc.",Consumer Defensive,United States
MGRC,McGrath RentCorp,Industrials,United States
MGTA,"Magenta Therapeutics, Inc.",Healthcare,United States
MGTX,MeiraGTx Holdings plc,Healthcare,United States
MGY,Magnolia Oil & Gas Corporation,Energy,United States
MGYR,"Magyar Bancorp, Inc.",Financial Services,United States
MHH,"Mastech Digital, Inc.",Industrials,United States
MHK,"Mohawk Industries, Inc.",Consumer Cyclical,United States
MHLD,"Maiden Holdings, Ltd.",Financial Services,Bermuda
MHO,"M/I Homes, Inc.",Consumer Cyclical,United States
MHUA,"Meihua International Medical Technologies Co., Ltd.",Healthcare,China
MIC,"Macquarie Infrastructure Holdings, LLC",Industrials,United States
MICS,"The Singing Machine Company, Inc.",Technology,United States
MICT,"MICT, Inc.",Technology,United States
MIDD,The Middleby Corporation,Industrials,United States
MIGI,"Mawson Infrastructure Group, Inc.",Financial Services,Australia
MILE,"Metromile, Inc.",Financial Services,United States
MIMO,Airspan Networks Holdings Inc.,Communication Services,United States
MIND,"MIND Technology, Inc.",Technology,United States
MINM,"Minim, Inc.",Technology,United States
MIR,"Mirion Technologies, Inc.",Industrials,United States
MIRM,"Mirum Pharmaceuticals, Inc.",Healthcare,United States
MIRO,Miromatrix Medical Inc.,Healthcare,United States
MIST,Milestone Pharmaceuticals Inc.,Healthcare,Canada
MIT,"Mason Industrial Technology, Inc.",Financial Services,United States
MITA,Coliseum Acquisition Corp.,Financial Services,United States
MITC,MeaTech 3D Ltd.,Consumer Defensive,Israel
MITK,"Mitek Systems, Inc.",Technology,United States
MITO,Stealth BioTherapeutics Corp,Healthcare,Cayman Islands
MITQ,"Moving iMage Technologies, Inc.",Technology,United States
MITT,"AG Mortgage Investment Trust, Inc.",Real Estate,United States
MIXT,MiX Telematics Limited,Technology,United States
MKC,"McCormick & Company, Incorporated",Consumer Defensive,United States
MKD,Molecular Data Inc.,Basic Materials,China
MKFG,Markforged Holding Corporation,Technology,United States
MKL,Markel Corporation,Financial Services,United States
MKSI,"MKS Instruments, Inc.",Technology,United States
MKTW,"MarketWise, Inc.",Technology,United States
MKTX,MarketAxess Holdings Inc.,Financial Services,United States
ML,MoneyLion Inc.,Technology,United States
MLAB,"Mesa Laboratories, Inc.",Technology,United States
MLAC,Malacca Straits Acquisition Company Limited,Financial Services,Hong Kong
MLAI,McLaren Technology Acquisition Corp.,Financial Services,United States
MLCO,Melco Resorts & Entertainment Limited,Consumer Cyclical,Hong Kong
MLI,"Mueller Industries, Inc.",Industrials,United States
MLKN,"MillerKnoll, Inc.",Consumer Cyclical,United States
MLM,"Martin Marietta Materials, Inc.",Basic Materials,United States
MLNK,"MeridianLink, Inc.",Technology,United States
MLP,"Maui Land & Pineapple Company, Inc.",Real Estate,United States
MLR,"Miller Industries, Inc.",Consumer Cyclical,United States
MLSS,Milestone Scientific Inc.,Healthcare,United States
MLTX,MoonLake Immunotherapeutics,Healthcare,Switzerland
MLVF,"Malvern Bancorp, Inc.",Financial Services,United States
MMAT,Meta Materials Inc.,Technology,Canada
MMC,"Marsh & McLennan Companies, Inc.",Financial Services,United States
MMI,"Marcus & Millichap, Inc.",Real Estate,United States
MMLP,Martin Midstream Partners L.P.,Energy,United States
MMM,3M Company,Industrials,United States
MMMB,"MamaMancini's Holdings, Inc.",Consumer Defensive,United States
MMP,"Magellan Midstream Partners, L.P.",Energy,United States
MMS,"Maximus, Inc.",Industrials,United States
MMSI,"Merit Medical Systems, Inc.",Healthcare,United States
MMX,Maverix Metals Inc.,Basic Materials,Canada
